Scheme Code,Scheme Name,NAV,Date,Category
119301,Union Liquid Fund - Direct Plan - Daily IDCW Option,1001.1995,2026-03-09,Debt
119305,Union Liquid Fund - Direct Plan - Fortnightly IDCW Option,1002.634,2026-03-09,Debt
119303,Union Liquid Fund - Direct Plan - Growth Option,2647.596,2026-03-09,Debt
119302,Union Liquid Fund - Direct Plan - Monthly IDCW Option,1002.7164,2026-03-09,Debt
119304,Union Liquid Fund - Direct Plan - Weekly IDCW Option,1001.9903,2026-03-09,Debt
115399,Union Liquid Fund - Fortnightly IDCW Option,1002.6069,2026-03-09,Debt
115398,Union Liquid Fund - Growth Option,2613.725,2026-03-09,Debt
115400,Union Liquid Fund - Monthly IDCW Option,1002.2958,2026-03-09,Debt
142345,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,1000.0,2026-03-09,Debt
142344,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,1167.6169,2026-03-09,Debt
142343,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,1000.0,2026-03-09,Debt
142342,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,1167.329,2026-03-09,Debt
115402,Union Liquid Fund - Weekly IDCW Option,1002.176,2026-03-09,Debt
134427,UTI Liquid Fund - Direct Plan - Annual IDCW,1978.5493,2026-03-09,Debt
120558,UTI Liquid Fund - Direct Plan - Daily IDCW (Reinvestment),1064.0796,2026-03-09,Debt
141768,UTI Liquid Fund - Direct Plan - Flexi IDCW,1629.6222,2026-03-09,Debt
140913,UTI Liquid Fund - Direct Plan - Fortnightly IDCW,1156.7772,2026-03-09,Debt
140504,UTI Liquid Fund - Direct Plan - Half-Yearly IDCW,1545.5053,2026-03-09,Debt
120794,UTI Liquid Fund - Direct Plan - Monthly IDCW,1043.8894,2026-03-09,Debt
140024,UTI Liquid Fund - Direct Plan - Quarterly IDCW,1868.6046,2026-03-09,Debt
120777,UTI Liquid Fund - Direct Plan - Weekly IDCW,1154.7672,2026-03-09,Debt
133973,UTI Liquid Fund - Regular Plan - Annual IDCW,1964.7264,2026-03-09,Debt
102010,UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment),1172.9056,2026-03-09,Debt
140517,UTI Liquid Fund - Regular Plan - Flexi IDCW,1619.2843,2026-03-09,Debt
139838,UTI Liquid Fund - Regular Plan - Fortnightly IDCW,1155.9243,2026-03-09,Debt
144475,UTI Liquid Fund - Regular Plan - Half-Yearly IDCW,1367.9232,2026-03-09,Debt
102011,UTI Liquid Fund - Regular Plan - Monthly IDCW,1115.4301,2026-03-09,Debt
135721,UTI Liquid Fund - Regular Plan - Quarterly IDCW,1855.1382,2026-03-09,Debt
102013,UTI Liquid Fund - Regular Plan - Weekly IDCW,1053.3831,2026-03-09,Debt
120304,UTI-  Liquid Cash Plan - Direct Plan - Growth Option,4498.8786,2026-03-09,Debt
102012,UTI-  Liquid Cash Plan - Regular Plan - Growth Option,4455.7604,2026-03-09,Debt
102008,UTI-  Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Option,1064.4486,2026-03-09,Debt
102009,UTI-  Liquid Cash Plan- Discontinued - Regular Plan -Growth,4043.3355,2026-03-09,Debt
102007,UTI-  Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Option,1132.6495,2026-03-09,Debt
145969,WhiteOak Capital Liquid Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1001.5967,2026-03-09,Debt
145966,WhiteOak Capital Liquid Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1003.3335,2026-03-09,Debt
145971,WhiteOak Capital Liquid Fund- Direct plan-Growth Option,1469.4228,2026-03-09,Debt
145967,WhiteOak Capital Liquid Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.6204,2026-03-09,Debt
145970,WhiteOak Capital Liquid Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.1087,2026-03-09,Debt
145963,WhiteOak Capital Liquid Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1001.595,2026-03-09,Debt
145965,WhiteOak Capital Liquid Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.5535,2026-03-09,Debt
145968,WhiteOak Capital Liquid Fund- Regular plan-Growth Option,1459.6745,2026-03-09,Debt
145972,WhiteOak Capital Liquid Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1004.2944,2026-03-09,Debt
145964,WhiteOak Capital Liquid Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW),1002.0923,2026-03-09,Debt
150484,Aditya Birla Sun Life Long Duration Fund-Direct Growth,13.1448,2026-03-09,Debt
150485,Aditya Birla Sun Life Long Duration Fund-Direct IDCW Payout,11.4251,2026-03-09,Debt
150482,Aditya Birla Sun Life Long Duration Fund-Regular Growth,12.8477,2026-03-09,Debt
150483,Aditya Birla Sun Life Long Duration Fund-Regular IDCW Payout,11.1617,2026-03-09,Debt
151205,Axis Long Duration Fund - Direct Plan - Annual IDCW,1230.5184,2026-03-09,Debt
151179,Axis Long Duration Fund - Direct Plan - Growth,1238.9105,2026-03-09,Debt
151202,Axis Long Duration Fund - Direct Plan - Monthly IDCW,1016.1281,2026-03-09,Debt
151204,Axis Long Duration Fund - Direct Plan - Quarterly IDCW,1206.5259,2026-03-09,Debt
151176,Axis Long Duration Fund - Direct Plan -Daily IDCW,997.1698,2026-03-09,Debt
151206,Axis Long Duration Fund - Regular Plan - Annual IDCW,1212.9399,2026-03-09,Debt
151177,Axis Long Duration Fund - Regular Plan - Daily IDCW,995.0674,2026-03-09,Debt
151178,Axis Long Duration Fund - Regular Plan - Growth,1221.168,2026-03-09,Debt
151201,Axis Long Duration Fund - Regular Plan - Monthly IDCW,1016.9963,2026-03-09,Debt
151203,Axis Long Duration Fund - Regular Plan - Quarterly IDCW,1188.9959,2026-03-09,Debt
152520,Bandhan Long Duration Fund - Direct Plan - Growth,11.1504,2026-03-09,Debt
152519,Bandhan Long Duration Fund - Direct Plan - IDCW,11.1486,2026-03-09,Debt
152518,Bandhan Long Duration Fund - Regular Plan - Growth,11.0616,2026-03-09,Debt
152517,Bandhan Long Duration Fund - Regular Plan - IDCW,11.0617,2026-03-09,Debt
153102,Franklin India Long Duration Fund - Direct - Growth,10.6646,2026-03-09,Debt
153103,Franklin India Long Duration Fund - Direct - IDCW,10.4706,2026-03-09,Debt
153104,Franklin India Long Duration Fund - Growth,10.5995,2026-03-09,Debt
153101,Franklin India Long Duration Fund - IDCW,10.4265,2026-03-09,Debt
151314,HDFC Long Duration Debt Fund - Growth Option,12.1831,2026-03-09,Debt
151313,HDFC Long Duration Debt Fund - Growth Option - Direct Plan,12.317,2026-03-09,Debt
151311,HDFC Long Duration Debt Fund - IDCW Option,10.5567,2026-03-09,Debt
151312,HDFC Long Duration Debt Fund - IDCW Option - Direct Plan,10.3211,2026-03-09,Debt
131623,ICICI Prudential Long Term Bond Fund - Annual IDCW,10.472,2026-03-09,Debt
122673,ICICI Prudential Long Term Bond Fund - Bonus,68.2598,2026-03-09,Debt
120743,ICICI Prudential Long Term Bond Fund - Direct Plan - Growth,99.3709,2026-03-09,Debt
120748,ICICI Prudential Long Term Bond Fund - Direct Plan - Half Yearly IDCW,11.9879,2026-03-09,Debt
120747,ICICI Prudential Long Term Bond Fund - Direct Plan - Quarterly IDCW,12.7916,2026-03-09,Debt
100365,ICICI Prudential Long Term Bond Fund - Growth,90.4896,2026-03-09,Debt
100364,ICICI Prudential Long Term Bond Fund - Half Yearly IDCW,11.1771,2026-03-09,Debt
100367,ICICI Prudential Long Term Bond Fund - Quarterly IDCW,12.3968,2026-03-09,Debt
131622,ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW,11.5873,2026-03-09,Debt
100366,ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend,11.7562,2026-03-09,Debt
101642,ICICI Prudential Long Term Bond Fund - Institutional Dividend Halfyearly,10.8508,2026-03-09,Debt
101643,ICICI Prudential Long Term Bond Fund-Institutional Option-Growth,73.5439,2026-03-09,Debt
152491,Kotak Long Duration Fund - Direct Plan - Growth,10.9736,2026-03-09,Debt
152492,Kotak Long Duration Fund - Direct Plan - IDCW,10.9739,2026-03-09,Debt
152489,Kotak Long Duration Fund - Regular Plan - Growth,10.9109,2026-03-09,Debt
152490,Kotak Long Duration Fund - Regular Plan - IDCW,10.9111,2026-03-09,Debt
153105,Mirae Asset Long Duration Fund - Direct Plan - Growth,10.3641,2026-03-09,Debt
153106,Mirae Asset Long Duration Fund - Direct Plan - IDCW,10.3587,2026-03-09,Debt
153107,Mirae Asset Long Duration Fund - Regular Plan - Growth,10.2995,2026-03-09,Debt
153108,Mirae Asset Long Duration Fund - Regular Plan - IDCW,10.2995,2026-03-09,Debt
143709,NIPPON INDIA NIVESH LAKSHYA LONG DURATION  FUND - DIRECT Plan - QUARTERLY IDCW Option,11.5857,2026-03-09,Debt
143703,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - ANNUAL IDCW Option,11.949,2026-03-09,Debt
143711,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - ANNUAL IDCW Option,11.9927,2026-03-09,Debt
143701,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - HALF YEARLY IDCW Option,12.269,2026-03-09,Debt
143707,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - IDCW Option,18.2581,2026-03-09,Debt
143705,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,11.5919,2026-03-09,Debt
143706,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - IDCW Option,17.8198,2026-03-09,Debt
143712,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - MONTHLY IDCW Option,11.5499,2026-03-09,Debt
143708,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - QUARTERLY IDCW Option,11.5518,2026-03-09,Debt
143710,NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND LONG DURATION - HALF YEARLY IDCW Option,12.2191,2026-03-09,Debt
143704,Nippon India Nivesh Lakshya Long Duration Fund- Direct Plan- Growth Option,18.2579,2026-03-09,Debt
143702,Nippon India Nivesh Lakshya Long Duration Fund- Growth Option,17.8209,2026-03-09,Debt
151214,SBI Long Duration Fund - Direct Plan - Growth,12.5493,2026-03-09,Debt
151215,SBI Long Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.5497,2026-03-09,Debt
151212,SBI Long Duration Fund - Regular Plan - Growth,12.3827,2026-03-09,Debt
151213,SBI Long Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.3829,2026-03-09,Debt
151525,UTI Long Duration Fund - Direct Plan - Annual IDCW Option,11.1809,2026-03-09,Debt
151526,UTI Long Duration Fund - Direct Plan - Flexi IDCW Option,11.9739,2026-03-09,Debt
151523,UTI Long Duration Fund - Direct Plan - Growth Option,12.1274,2026-03-09,Debt
151530,UTI Long Duration Fund - Direct Plan - Half Yearly IDCW Option,12.1274,2026-03-09,Debt
151524,UTI Long duration Fund - Direct Plan - Quarterly IDCW Option,12.1274,2026-03-09,Debt
151531,UTI Long Duration Fund - Regular Plan - Annual IDCW Option,10.8623,2026-03-09,Debt
151532,UTI Long Duration Fund - Regular Plan - Flexi IDCW Option,11.7963,2026-03-09,Debt
151527,UTI Long Duration Fund - Regular Plan - Growth Option,11.7961,2026-03-09,Debt
151529,UTI Long Duration Fund - Regular Plan - Half Yearly IDCW Option,11.7962,2026-03-09,Debt
151528,UTI Long Duration Fund - Regular Plan - Quarterly IDCW Option,11.7962,2026-03-09,Debt
119523,Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan,759.3065,2026-03-09,Debt
103192,Aditya Birla Sun Life Low Duration Fund - Growth Plan,681.7045,2026-03-09,Debt
103195,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth,477.99,2026-03-09,Debt
119524,Aditya Birla Sun Life Low Duration Fund -Direct - daily IDCW,100.4932,2026-03-09,Debt
119522,Aditya Birla Sun Life Low Duration Fund -Direct - weekly IDCW,101.0191,2026-03-09,Debt
103191,Aditya Birla Sun Life Low Duration Fund -INSTITUTIONAL - DAILY IDCW,100.4672,2026-03-09,Debt
103194,Aditya Birla Sun Life Low Duration Fund -Institutional - weekly  IDCW,99.9054,2026-03-09,Debt
113307,Aditya Birla Sun Life Low Duration Fund -Regular - DAILY IDCW,100.4358,2026-03-09,Debt
103193,Aditya Birla Sun Life Low Duration Fund -REGULAR - WEEKLY IDCW,100.9653,2026-03-09,Debt
128961,Axis Treasury Advantage Fund - Direct Plan - Bonus Option,1847.5931,2026-03-09,Debt
120515,Axis Treasury Advantage Fund - Direct Plan - Daily IDCW,1012.4737,2026-03-09,Debt
120513,Axis Treasury Advantage Fund - Direct Plan - Growth Option,3387.8925,2026-03-09,Debt
120516,Axis Treasury Advantage Fund - Direct Plan - Monthly IDCW,1010.8157,2026-03-09,Debt
120514,Axis Treasury Advantage Fund - Direct Plan - Weekly IDCW,1011.9919,2026-03-09,Debt
112215,Axis Treasury Advantage Fund - Regular Plan - Daily IDCW,1013.2484,2026-03-09,Debt
112214,Axis Treasury Advantage Fund - Regular Plan - Growth Option,3224.4713,2026-03-09,Debt
112217,Axis Treasury Advantage Fund - Regular Plan - Monthly IDCW,1010.7134,2026-03-09,Debt
112216,Axis Treasury Advantage Fund - Regular Plan - Weekly IDCW,1011.947,2026-03-09,Debt
112720,Axis Treasury Advantage Fund - Retail Plan - Daily IDCW,1012.4736,2026-03-09,Debt
112717,Axis Treasury Advantage Fund - Retail Plan - Growth Option,3023.1216,2026-03-09,Debt
112718,Axis Treasury Advantage Fund - Retail Plan - Monthly IDCW,1010.7144,2026-03-09,Debt
112719,Axis Treasury Advantage Fund - Retail Plan - Weekly IDCW,1011.9449,2026-03-09,Debt
154204,Bajaj Finserv Low Duration Fund - Direct - Growth,1002.5018,2026-03-09,Debt
154202,Bajaj Finserv Low Duration Fund - Direct - IDCW,1002.5018,2026-03-09,Debt
154203,Bajaj Finserv Low Duration Fund - Regular - Growth,1002.1804,2026-03-09,Debt
154201,Bajaj Finserv Low Duration Fund - Regular - IDCW,1002.1804,2026-03-09,Debt
108633,BANDHAN Low Duration Fund - Regular Plan - Daily IDCW,10.1015,2026-03-09,Debt
108632,BANDHAN Low Duration Fund - Regular Plan - Growth,40.0866,2026-03-09,Debt
108635,BANDHAN Low Duration Fund - Regular Plan - Monthly IDCW,10.1091,2026-03-09,Debt
116020,BANDHAN Low Duration Fund - Regular Plan - Periodic IDCW,13.3106,2026-03-09,Debt
116413,BANDHAN Low Duration Fund - Regular Plan - Quarterly IDCW,11.2095,2026-03-09,Debt
108634,BANDHAN Low Duration Fund - Regular Plan - Weekly IDCW,10.1165,2026-03-09,Debt
118368,BANDHAN Low Duration Fund-Direct Plan-Daily IDCW,10.1111,2026-03-09,Debt
118371,BANDHAN Low Duration Fund-Direct Plan-Growth,41.1485,2026-03-09,Debt
118372,BANDHAN Low Duration Fund-Direct Plan-Monthly IDCW,10.1231,2026-03-09,Debt
118370,BANDHAN Low Duration Fund-Direct Plan-Periodic IDCW,13.4792,2026-03-09,Debt
118369,BANDHAN Low Duration Fund-Direct Plan-Quarterly IDCW,11.1537,2026-03-09,Debt
118373,BANDHAN Low Duration Fund-Direct Plan-Weekly IDCW,10.1053,2026-03-09,Debt
150168,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Daily IDCW Option,10.0943,2026-03-09,Debt
150169,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Growth Option,45.7879,2026-03-09,Debt
150170,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Monthly IDCW Option,10.3741,2026-03-09,Debt
150171,BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Weekly IDCW Option,10.0139,2026-03-09,Debt
150164,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - DAILY IDCW OPTION,10.0604,2026-03-09,Debt
150165,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - GROWTH OPTION,41.6007,2026-03-09,Debt
150167,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - MONTHLY IDCW OPTION,10.2461,2026-03-09,Debt
150166,BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - WEEKLY IDCW OPTION,10.0135,2026-03-09,Debt
150163,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan- Daily IDCW Option,10.0499,2026-03-09,Debt
150160,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Growth Option,41.673,2026-03-09,Debt
150162,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Monthly IDCW Option,10.4702,2026-03-09,Debt
150161,BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Weekly IDCW Option,10.0135,2026-03-09,Debt
118293,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),10.26,2026-03-09,Debt
118291,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION,45.1522,2026-03-09,Debt
118292,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),40.338,2026-03-09,Debt
118295,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),10.2723,2026-03-09,Debt
118294,CANARA ROBECO SAVINGS FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),10.266,2026-03-09,Debt
104559,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),10.26,2026-03-09,Debt
102913,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION,43.8534,2026-03-09,Debt
102914,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),39.2834,2026-03-09,Debt
113144,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),10.2717,2026-03-09,Debt
102915,CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),10.2658,2026-03-09,Debt
133925,DSP Low Duration Fund - Direct Plan - Growth,21.3278,2026-03-09,Debt
133922,DSP Low Duration Fund - Direct Plan - IDCW - Daily,10.1268,2026-03-09,Debt
133928,DSP Low Duration Fund - Direct Plan - IDCW - Monthly,11.7981,2026-03-09,Debt
133924,DSP Low Duration Fund - Direct Plan - IDCW - Quarterly,10.9562,2026-03-09,Debt
133923,DSP Low Duration Fund - Direct Plan - IDCW - Weekly,10.1279,2026-03-09,Debt
133926,DSP Low Duration Fund - Regular Plan - Growth,20.6079,2026-03-09,Debt
133919,DSP Low Duration Fund - Regular Plan - IDCW - Daily,10.1814,2026-03-09,Debt
133920,DSP Low Duration Fund - Regular Plan - IDCW - Monthly,10.6503,2026-03-09,Debt
133921,DSP Low Duration Fund - Regular Plan - IDCW - Quarterly,10.9163,2026-03-09,Debt
133927,DSP Low Duration Fund - Regular Plan - IDCW - Weekly,10.1278,2026-03-09,Debt
153416,Edelweiss Low Duration Fund - Direct Plan Growth,1068.9657,2026-03-09,Debt
153418,Edelweiss Low Duration Fund - Direct Plan IDCW Payout,1068.9414,2026-03-09,Debt
153419,Edelweiss Low Duration Fund - Regular Plan Growth,1060.4937,2026-03-09,Debt
153417,Edelweiss Low Duration Fund - Regular Plan IDCW Payout,1060.4929,2026-03-09,Debt
153368,Franklin India Low Duration Fund-Direct-Growth,10.7935,2026-03-09,Debt
153369,Franklin India Low Duration Fund-Direct-IDCW,10.5796,2026-03-09,Debt
153371,Franklin India Low Duration Fund-Growth,10.7333,2026-03-09,Debt
153370,Franklin India Low Duration Fund-IDCW,10.5295,2026-03-09,Debt
118530,Franklin India Low Duration Fund - Direct - Growth,28.6858,2026-03-09,Debt
118528,Franklin India Low Duration Fund - Direct - Monthly - IDCW,13.3317,2026-03-09,Debt
118529,Franklin India Low Duration Fund - Direct - Quarterly - IDCW,13.1009,2026-03-09,Debt
113135,Franklin India Low Duration Fund - Growth Plan,32.6071,2026-03-09,Debt
100503,Franklin India Low Duration Fund - Monthly - IDCW,15.0351,2026-03-09,Debt
100504,Franklin India Low Duration Fund - Quarterly - IDCW,14.7667,2026-03-09,Debt
147993,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Plan,0.0,2026-03-09,Debt
147989,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,0.0,2026-03-09,Debt
147991,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Monthly Dividend Plan,0.0,2026-03-09,Debt
147994,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,0.0,2026-03-09,Debt
147990,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Plan,0.0,2026-03-09,Debt
147992,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Plan,0.0,2026-03-09,Debt
147995,Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW,0.0,2026-03-09,Debt
147997,Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW,0.0,2026-03-09,Debt
147999,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct- Growth Plan,0.0,2026-03-09,Debt
148000,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,0.0,2026-03-09,Debt
147996,Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW,0.0,2026-03-09,Debt
147998,Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Quarterly - IDCW,0.0,2026-03-09,Debt
105548,HDFC Low Duration  Fund - Daily IDCW,10.1428,2026-03-09,Debt
118945,HDFC Low Duration  Fund - Direct Plan - Daily IDCW,10.0655,2026-03-09,Debt
